-7.514712595841250842e-01,-1.928937256607978545e+00,-7.846429071118254939e-02,-1.664083693748486636e+00,-1.341136661917142758e+00,-1.413535240770191104e+00,-1.451256005482630895e+00,-9.339094479888820910e-01,-1.144065900265411218e+00,-3.173665832363344208e+00,5.724313287843391107e-01,-2.134985770582474629e+00,-3.628329468228612242e+00,3.727806399393438497e-01,-1.830473344327884666e+00,-3.748151488821247490e+00,-2.891250989744380551e-01,-1.635753577702658168e+00,-2.517155533636319387e-01,-3.153247406759496663e+00
7.573670410239944362e-01,2.659057423400234654e+00,1.470610495517471916e+00,3.874784252003704133e+00,1.855483434985472524e+00,2.165765332241853081e+00,4.140451327999571163e+00,3.208867510493298880e+00,3.649229065897063862e-02,2.654968237655380481e+00,7.664124164980612441e-02,2.766408447416694116e+00,1.841510118925300699e+00,6.522174004259442270e-01,-5.469193868910486866e-01,9.499999338809952398e-01,7.408774062430391050e-01,9.297349966880956718e-01,1.574256161074741645e+00,1.752761900056988509e+00
-2.273821082230938373e+00,-3.150547230873403493e+00,-2.433308363616697001e+00,-9.296220816140088328e-01,-1.223473849074779407e+00,-2.802855287641207838e+00,-5.192707966523695262e-01,-1.848377796212142821e+00,-9.497041823170493391e-01,-1.924225189565111238e+00,-1.108881738046281207e-01,-1.134127210970828470e+00,-2.299850898536283772e+00,-1.625830747792170294e+00,-2.329240880898820087e+00,-2.484377019884515647e+00,-2.076772685183598810e+00,-2.022432152000438244e+00,-1.043008131311100817e+00,-1.100870967726518712e+00
4.391536053331062561e+00,3.909839757003916283e+00,4.229907331515342150e+00,2.303817592268103454e+00,1.874993506519107900e+00,2.441633370538555781e+00,1.243423128604299377e+00,1.095033233256885730e-01,2.592287625263123729e+00,6.299900258924022722e-01,4.690174408132815387e+00,-6.514011883728034746e-01,4.949483605190243551e-01,3.279200971455409785e+00,2.636502712000771798e+00,6.240831913417899113e-01,3.588670301644321547e+00,2.872583363357758657e+00,2.668210433315141739e+00,2.643266356876800671e+00
-1.329793885045466473e+00,-2.270767654328762930e+00,-1.492020066977121084e+00,-6.902665810789125889e-01,-2.512961782145159972e+00,-5.955921851927932220e-01,-5.310655514206057415e-01,-1.350826787097114012e+00,-3.459734165843859621e-01,-1.701375979006729322e+00,-1.411020492298381557e+00,-9.634060520012377449e-01,-1.647996850109964884e+00,-2.188632773688579114e+00,-2.876025682063627187e+00,-3.810875168526242973e+00,-1.476575822212600864e+00,-2.440699888559607622e+00,-1.844759072994998528e+00,-1.104242933867418008e+00
8.801769969498522972e-01,1.652704335592638074e+00,1.093067689302147816e+00,9.940910519661629863e-01,-1.248769144901993311e-01,6.997332192028098419e-01,2.714789387257927622e-01,1.939409512042986172e+00,1.789363401912877904e-01,2.450799230394834272e+00,1.647643077905891484e-01,5.716635198970082543e-01,2.689222661443920526e+00,1.615351863898137896e-01,2.198911026209405151e+00,1.741616824514524486e+00,-1.793839787706572597e-01,1.764371726107213156e+00,3.255820834220819471e-01,1.239183386172896695e+00
2.601510084655591193e+00,3.422190189563536933e+00,3.459397626681467663e+00,3.294541509010620928e+00,1.987168009360575027e+00,3.969617508952205220e+00,2.550290473293945759e+00,3.877947694894121611e+00,1.637057347691919018e+00,3.058348293504197457e+00,1.332225051184797282e+00,1.760780244705580477e+00,2.490619460990008527e+00,1.602553353466416031e+00,2.516869361215495537e+00,4.099269173173898828e+00,3.175364596989994403e+00,2.903879736703715686e+00,2.401686319390353930e+00,3.425458002633785526e+00
3.618676868077759678e+00,8.355121241614248406e-01,5.230619898552490099e+00,2.113645547199016317e+00,2.189907798342801470e+00,4.734903360759856739e+00,1.407955686649956517e+00,2.244310746812534063e+00,3.884674181108118241e+00,2.574251100699757266e+00,1.282827581314027299e+00,4.690579687320638458e-01,2.115148634975004160e+00,3.105810221351814615e+00,4.523903738415706144e+00,4.256302927022930227e+00,2.960195328656635372e+00,2.626094914180931106e+00,1.238707257660587757e+00,3.187559838467122209e+00
-9.889088425792353920e-01,4.997981782246873061e-01,-1.686643965563517478e+00,9.900093007731380901e-02,-2.087728442186588040e+00,-3.759492919481788320e-01,-1.261058674493206633e+00,-1.444666996125647307e+00,-1.885950294585598153e+00,-3.145946115810649424e-02,-1.911409376884450451e+00,-1.211277320175194960e+00,3.078221387038908574e-01,-2.929849391001826397e+00,-1.630995175245953943e+00,-2.738687232378173242e+00,-2.783447626766180960e+00,-9.737749064014049605e-01,-2.394351738812009245e+00,1.573824598204959457e+00
2.907394739609472811e+00,5.736505595915033506e-01,1.410878410285536733e+00,1.518284499285718292e+00,3.717450174906016258e-01,1.506422809761778447e+00,4.663159332847196525e-01,3.879359662744765735e+00,8.152775226380635232e-01,1.145983610160175248e+00,9.367190705598766876e-01,2.573541753454036574e+00,1.527726232827422592e+00,2.756020399939946408e+00,7.937189477952173444e-01,1.822488452977596873e+00,1.928217572880859709e+00,4.319432024127637604e+00,2.336640875657245875e+00,-5.341427723474034828e-01
